id_acao;ano_exercicio;cd_acao;nome
36576;2015;7473;BENEFICIOS PREVIDENCIARIOS - IEF
36577;2015;7484;BENEFICIOS PREVIDENCIARIOS - IGAM
36578;2014;7533;BENEFICIOS PREVIDENCIARIOS-DETEL
36579;2013;7550;BENEFICIOS PREVIDENCIARIOS-ADEMG
36580;2016;7631;BENEFICIOS PREVIDENCIARIOS - IO/MG
36581;2015;7722;BENEFICIOS PREVIDENCIARIOS - FJP
36582;2013;7939;BENEFICIOS PREVIDENCIARIOS-IDENE
36583;2014;7962;BENEFICIOS PREVIDENCIARIOS DAS DEMAIS UNIDADES DA ADMINISTRACAO DIRETA DO PODER EXECUTIVO
36584;2013;2019;TAXA DE ADMINISTRACAO - FUNPEMG
36585;2014;4155;BENEFICIOS PREVIDENCIARIOS DO FUNPEMG - PODER EXECUTIVO
36586;2013;7026;COMPENSACAO PREVIDENCIARIA ENTRE REGIMES DE PREVIDENCIA
36587;2015;4243;FORTALECIMENTO DA GOVERNANCA DO SUS
36588;2014;2091;PLANEJAMENTO, GESTAO E FINANCAS - ESP
36589;2015;2080;ACOES DE TECNOLOGIA DA INFORMACAO - SES
36590;2014;7024;SENTENCAS JUDICIAIS
36591;2013;2016;INFRAESTRUTURA E SUPORTE AO PLANO DE ATENCAO A SAUDE
36592;2014;2013;SUPORTE AOS SERVICOS PROPRIOS DE ATENCAO A SAUDE
36593;2013;4207;UNIDADES DE SAUDE DO SISTEMA SOCIOEDUCATIVO
36594;2014;4207;UNIDADES DE SAUDE DO SISTEMA SOCIOEDUCATIVO
36595;2013;4481;PRODUCAO DE SERVICOS LABORATORIAIS
36596;2014;4481;PRODUCAO DE SERVICOS LABORATORIAIS
36597;2015;4481;PRODUCAO DE ENSAIOS E DIAGNOSTICOS LABORATORIAIS
36598;2013;4422;IMPLANTACAO DA REDE FARMACIA DE MINAS
36599;2016;1094;SAUDE NOS JOGOS OLIMPICOS E PARALIMPICOS
36600;2015;4387;VIGILANCIA EPIDEMIOLOGICA
36601;2013;4580;SAUDE DO TRABALHADOR
36602;2014;4580;SAUDE DO TRABALHADOR
36603;2015;4580;CENTRO DE REFERENCIA ESTADUAL DE SAUDE DO TRABALHADOR (CEREST-ESTADUAL)
36604;2015;4113;ACOES EDUCACIONAIS NA AREA DA SAUDE
36605;2014;4214;UNIDADES DE SAUDE DO SISTEMA PRISIONAL
36606;2015;4030;ATENCAO AO USUARIO DE ALCOOL, CRACK E OUTRAS DROGAS
36607;2014;2079;PESQUISA E DESENVOLVIMENTO NA AREA DE SAUDE
36608;2013;4553;PREVENCAO DE DOENCAS OCUPACIONAIS
36609;2015;4694;IMPLEMENTACAO DE  ACOES EM PERICIA MEDICA
36610;2013;4173;APOIO A COMERCIALIZACAO DA ECONOMIA POPULAR SOLIDARIA.
36611;2015;4197;IMPLANTACAO DE CENTRAL DE PRESTACAO DE SERVICOS EVENTUAIS
36612;2014;4507;INTERMEDIACAO DE MAO DE OBRA
36613;2013;7004;PRECATORIOS E SENTENCAS JUDICIARIAS
36614;2015;7004;PRECATORIOS E SENTENCAS JUDICIARIAS
36615;2016;7004;PRECATORIOS E SENTENCAS JUDICIARIAS
36616;2016;1161;EDUCACAO, CONVIVENCIA DEMOCRATICA E PARTICIPACAO SOCIAL
36617;2013;2077;COORDENACAO DOS PROCESSOS DE DESAPROPRIACAO E AQUISICAO DE IMOVEIS PELA SECRETARIA DE EDUCACAO
36618;2014;2085;ADMINISTRACAO DA ACAO EDUCACIONAL REGIONAL
36619;2015;2187;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DE EDUCACAO
36620;2016;2187;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DE EDUCACAO
36621;2016;4373;EDUCACAO COMPLEMENTAR E  ACOES COMUNITARIAS
36622;2015;1085;EDUCACAO EM TEMPO INTEGRAL - ALIMENTACAO ESCOLAR
36623;2013;4221;EDUCACAO PATRIMONIAL
36624;2014;4230;DIVULGACAO DO PATRIMONIO CULTURAL
36625;2014;4346;REVITALIZACAO DOS ESPACOS CULTURAIS
36626;2015;4617;CONSERVACAO E  RESTAURACAO DO PATRIMONIO CULTURAL/ BENS IMOVEIS
36627;2013;4619;CONSERVACAO E RESTAURACAO DE BENS CULTURAIS MOVEIS E INTEGRADOS
36628;2015;4619;CONSERVACAO E RESTAURACAO DE BENS CULTURAIS MOVEIS E INTEGRADOS
36629;2016;4343;REVITALIZACAO DOS ESPACOS CULTURAIS
36630;2016;4345;REFORMA, ADEQUACAO E MANUTENCAO DE ESPACOS CULTURAIS E GRUPOS
36631;2013;1217;CIRCUITO CULTURAL PRACA DA LIBERDADE
36632;2014;1217;CIRCUITO CULTURAL PRACA DA LIBERDADE
36633;2016;4263;DIFUSAO DO PATRIMONIO CULTURAL
36634;2016;2110;GESTAO DA INFORMACAO, CULTURA E CONHECIMENTO NA PMMG
36635;2014;1055;FESTIVAIS CULTURAIS
36636;2016;4285;FEIRA LIVRE
36637;2015;4607;FORMACAO, QUALIFICACAO PROFISSIONAL E APERFEICOAMENTO NAS AREAS ARTISTICO-CULTURAL
36638;2014;4616;DIFUSAO DO PATRIMONIO CULTURAL E DA ARTE CONTEMPORANEA
36639;2016;1133;SEMINARIOS TEMATICOS
36640;2013;4172;SISTEMATIZACAO DA INFORMACAO SOBRE O PATRIMONIO
36641;2016;4394;GESTAO E OPERACAO DO CENTRO DE CULTURA PRESIDENTE ITAMAR FRANCO PELA FUNDACAO TV MINAS CULTURAL E ED
36642;2016;1130;ARO - FORMACAO EM ARTE, RESTAURO E OFICIOS
36643;2015;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
36644;2013;2039;MANUTENCAO E PRODUCAO TECNICA
36645;2016;4390;PRODUCAO E TRANSMISSAO TELEVISIVA DE PROGRAMACAO CULTURAL E EDUCATIVA
36646;2016;2080;MANUTENCAO E PRODUCAO TECNICA
36647;2016;4139;IMPLEMENTACAO E MONITORAMENTO DO PLANO DECENAL DOS DIREITOS HUMANOS DE CRIANCAS E ADOLESCENTES E DOS
36648;2016;4055;GESTAO DO RISCO DE DESASTRES
36649;2015;1261;REDUCAO E VALORIZACAO DE RESIDUOS - RMBH
36650;2014;1196;CONSERVACAO E RECUPERACAO DA MATA ATLANTICA, CERRADO E CAATINGA
36651;2015;1196;CONSERVACAO E RECUPERACAO DA MATA ATLANTICA, CERRADO E CAATINGA
36652;2013;4564;AMPLIACAO DAS AREAS DE VEGETACAO NATIVA E RECUPERACAO DE AREAS DEGRADADAS
36653;2016;4135;AGUA PARA PLANTIO, DESSEDENTACAO ANIMAL E CONSUMO HUMANO - AGUA PARA A VIDA
36654;2014;4062;APOIO A GESTAO AMBIENTAL
36655;2015;4058;PROTECAO DA BIODIVERSIDADE E DESENVOLVIMENTO DA PESQUISA
36656;2013;4156;GESTAO DA PESCA E AQUICULTURA
36657;2015;4156;GESTAO DA PESCA E AQUICULTURA
36658;2014;4097;GESTAO DE EFLUENTES E DA QUALIDADE DO AR E DO SOLO
36659;2013;1074;READEQUACAO DE ESTRADAS VICINAIS COM ENFOQUE AMBIENTAL
36660;2016;4411;PESQUISA, PROJETOS E PROGRAMAS A GESTAO DE RECURSOS HIDRICOS
36661;2016;4007;GESTAO DA INFORMACAO DAS POLITICAS PUBLICAS DE PROTECAO ANIMAL
36662;2016;4565;PREVENCAO E ATENDIMENTO A EMERGENCIAS AMBIENTAIS E SEGURANCA QUIMICA
36663;2013;4558;OPERACAO DO RADAR METEOROLOGICO
36664;2015;4544;REGULARIZACAO AMBIENTAL INTEGRADA
36665;2013;1209;META 2014: REVITALIZACAO DA BACIA DO RIO DAS VELHAS
36666;2014;1209;META 2014: REVITALIZACAO DA BACIA DO RIO DAS VELHAS
36667;2015;1231;REDUCAO E VALORIZACAO DE RESIDUOS
36668;2016;4592;AMPLIACAO DAS AREAS DE VEGETACAO NATIVA E RECUPERACAO DE AREAS DEGRADADAS, CULTIVANDO AGUA BOA.
36669;2015;1220;CIDADE DAS AGUAS
36670;2013;1017;ELABORACAO DOS PLANOS DIRETORES DE RECURSOS HIDRICOS E ENQUADRAMENTO DOS CORPOS DE AGUA - FHIDRO
36671;2016;4451;ELABORACAO DOS PLANOS DIRETORES DE RECURSOS HIDRICOS E ENQUADRAMENTO DOS CORPOS DE AGUA - FHIDRO
36672;2016;4143;APOIO E REALIZACAO DE EVENTOS E PRODUCAO DE INFORMACOES PARA O DESENVOLVIMENTO RURAL
36673;2015;4386;CAPACITACAO DOS AGENTES DA VIGILANCIA SANITARIA MUNICIPAL EM PROL DA SEGURANCA ALIMENTAR
36674;2013;4547;FISCALIZACAO DE ESTABELECIMENTOS REVENDEDORES DE INSUMOS AGROPECUARIOS E PROPRIEDADES USUARIAS DE AG
36675;2015;4222;SERVICOS DE ENGENHARIA E MOTOMECANIZACAO
36676;2016;4172;CAMPANHA DE CONSCIENTIZACAO PARA REDUCAO DO USO DE AGROTOXICO
36677;2015;4396;INCENTIVO A MITIGACAO DO USO DE AGROTOXICOS NA PRODUCAO AGROPECUARIA
36678;2015;1084;IMPLANTACAO E CONSTRUCAO DE BARRAGENS
36679;2014;1375;CONSTRUCAO DE RESERVATORIOS
36680;2016;4056;DIFUSAO E TRANSFERENCIA DE TECNOLOGIA
36681;2013;4080;APOIO AO EXTRATIVISMO NO NORTE DE MINAS
36682;2014;4353;APOIO A CADEIA PRODUTIVA DOS QUEIJOS ARTESANAIS DE MINAS
36683;2013;4533;VIGILANCIA SANITARIA ANIMAL
36684;2014;1218;FORTALECIMENTO DA AGRICULTURA FAMILIAR PARA O ABASTECIMENTO ALIMENTAR
36685;2016;4160;INCLUSAO PRODUTIVA DE FAMILIAS RURAIS
36686;2016;4161;MERCADOS INSTITUCIONAIS
36687;2016;4162;ASSISTENCIA TECNICA E EXTENSAO RURAL PARA A BOVINOCULTURA DO LEITE
36688;2015;4485;ATIVIDADES DE EXTENSAO RURAL AOS IRRIGANTES
36689;2013;4367;CAPACITACAO DE JOVENS RURAIS
36690;2015;4367;CAPACITACAO DE JOVENS RURAIS
36691;2013;1292;APOIO FINANCEIRO A PRODUTORES RURAIS DO NORTE DE MINAS E VALE DO JEQUITINHONHA.
36692;2016;4155;OPERACAO, MANUTENCAO, MODERNIZACAO E FISCALIZACAO DO PROJETO JAIBA
36693;2013;4632;DESENVOLVIMENTO DO COMERCIO EXTERIOR MINEIRO
36694;2014;7752;PROGRAMACAO A CARGO DO BANCO DE DESENVOLVIMENTO DE MINAS GERAIS - BDMG
36695;2016;4092;QUALIFICACAO DOS GESTORES PUBLICOS E DA CADEIA PRODUTIVA DO TURISMO
36696;2016;4123;INFRAESTRUTURA DOS ATRATIVOS E DESTINOS TURISTICOS
36697;2013;1219;ESTRUTURACAO DOS ATRATIVOS E DESTINOS TURISTICOS
36698;2013;4381;PESQUISAS E ESTATISTICAS DO TURISMO MINEIRO
36699;2013;4354;INFRAESTRUTURA RODOVIARIA TURISTICA
36700;2016;1158;MINAS RECEPTIVA 2016
36701;2016;4281;IMPLANTACAO DO SINAL DIGITAL DE RETRANSMISSAO DE TV NO INTERIOR DO ESTADO DE MINAS GERAIS
36702;2016;4318;ALOCACAO DE CAPACIDADE DE SEGMENTO ESPACIAL PARA TRANSMISSAO DE SINAIS DE TELEVISAO
36703;2014;4170;MANUTECAO NOS SISTEMAS DE TRANSMISSAO E RETRANSMISSAO DE TV IMPLANTADOS
36704;2013;7758;PROGRAMACAO A CARGO DA COMPANHIA ENEGETICA DE MINAS GERAIS - CEMIG
36705;2016;1076;ELABORACAO DA REVISAO DA TARIFA DE DISTRIBUICAO DE GAS CANALIZADO DE MINAS GERAIS
36706;2016;1036;ADMINISTRACAO DE CONCESSOES DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES
36707;2013;4490;ESTUDO, IMPLANTACAO E CONSERVACAO DE VIAS DE ACESSO -  PRODETUR/NE- II
36708;2013;1312;MOBILIDADE NA COPA
36709;2015;4443;GESTAO DO SISTEMA DE ADMINISTRACAO DE PESSOAL - SERH
36710;2013;2127;GESTAO DO SISTEMA SIAD E DO PORTAL DE COMPRAS
36711;2014;4529;DESENVOLVIMENTO E MANUTENCAO DO SISTEMA DE EXECUCAO ORCAMENTARIA, FINANCEIRA, PATRIMONIAL E CONTABIL
36712;2015;2045;APOIO A GESTAO DE TRANSFERENCIAS VOLUNTARIAS
36713;2015;2023;GESTAO DO MINAS SEM FOME
36714;2016;1106;PROMOCAO DE INFRAESTRUTURA PARA MOBILIDADE E ACESSIBILIDADE NA CIDADE ADMINISTRATIVA
36715;2016;4501;GESTAO E OPERACAO DA CIDADE ADMINISTRATIVA
36716;2015;4568;COORDENACAO E APRIMORAMENTO DA POLITICA DE GESTAO DO DESEMPENHO
36717;2015;4177;ALOCACAO E GESTAO DE EMPREENDEDORES PUBLICOS
36718;2014;4653;MONITORAMENTO E GESTAO DA ESTRATEGIA
36719;2015;2070;MANUTENCAO DO SISTEMA INTEGRADO DE PROTOCOLO - SIPRO E SUA FUTURA DESCONTINUIDADE
36720;2013;2106;RECURSOS PARA CONTRAPARTIDA A CONVENIOS
36721;2014;2132;RECURSOS PARA CONTRAPARTIDA A OPERACOES DE CREDITO
36722;2013;2137;MANUTENCAO DO CENTRO ADMINISTRATIVO REGIONAL DE VARGINHA
36723;2014;7707;PROGRAMACAO A CARGO DA MINAS GERAIS ADMINISTRACAO E SERVICOS S/A - MGS
36724;2013;4070;CERIMONIAL DO GOVERNADOR
36725;2013;4073;ASSESSORAMENTO A GESTAO DO GOVERNADOR DO ESTADO
36726;2015;4077;ADMINISTRACAO DOS PALACIOS GOVERNAMENTAIS
36727;2015;4464;COORDENACAO DAS ATIVIDADES DE RELACIONAMENTO INSTITUCIONAL
36728;2014;2044;REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS EM SAO PAULO
36729;2013;4519;GESTAO DE ATIVOS E HAVERES DO ESTADO DE MINAS GERAIS
36730;2013;2049;ENCARGOS DA ADMINISTRACAO FINANCEIRA CENTRAL
36731;2016;7700;PROGRAMACAO A CARGO DA MINAS GERAIS PARTICIPACOES S/A - MGI
36732;2016;4399;RESPONSABILIZACAO DE PESSOAS JURIDICAS POR ATOS DE CORRUPCAO CONTRA A ADMINISTRACAO PUBLICA ESTADUAL
36733;2015;4146;TRANSPARENCIA GOVERNAMENTAL, PREVENCAO E COMBATE A CORRUPCAO.
36734;2016;2013;COMUNICACAO DE DADOS
36735;2013;1233;APERFEICOAMENTO DOS CANAIS DE ATENDIMENTO ELETRONICO AO CIDADAO
36736;2013;1210;PLANEJAMENTO E DESENVOLVIMENTO REGIONAL INTEGRADO
36737;2013;2027;INFRAESTRUTURA E LOGISTICA DE ABASTECIMENTO DE VEICULOS DO ESTADO
36738;2016;4011;EMISSAO, CONTROLE E REGISTROS DE INFRACOES E DOCUMENTOS DE TRANSITO
36739;2014;2089;TREINAMENTO PROFISSIONAL DE SEGURANCA PUBLICA
36740;2015;4504;EDUCACAO DE TRANSITO
36741;2016;4003;PERICIAS TECNICO-CIENTIFICAS
36742;2013;1081;PERICIA CRIMINAL INTEGRADA NO ESTADO DE MINAS GERAIS - SEDS
36743;2014;1122;DELEGACIA ESPECIALIZADA EM CRIMES RACIAIS E DELITOS DE INTOLERANCIA
36744;2013;1094;GRUPOS ESPECIALIZADOS EM POLICIAMENTO EM AREAS DE RISCO - GEPAR (SEDS)
36745;2016;1063;FISCALIZACAO SANITARIA DE TRANSITO
36746;2016;1067;POLICIA PARA CIDADANIA
36747;2014;4289;POLICIAMENTO OSTENSIVO DE TRANSITO
36748;2013;4291;MANUTENCAO E AMPLIACAO DOS SISTEMAS DE TECNOLOGIA DA INFORMACAO E TELECOMUNICACOES
36749;2015;2088;ASSISTENCIA E PROMOCAO SOCIAL DA POLICIA MILITAR
36750;2014;4512;REALIZACAO DE PERICIAS TECNICO-CIENTIFICAS
36751;2016;1167;SEGURANCA ESCOLAR
36752;2013;1297;GERACAO SAUDE
36753;2013;1116;AMPLIACAO DA COBERTURA POPULACIONAL DO PROGRAMA SAUDE DA FAMILIA (PSF)
36754;2014;1116;AMPLIACAO DA COBERTURA POPULACIONAL DO PROGRAMA SAUDE DA FAMILIA (PSF)
36755;2013;4211;ATENCAO A SAUDE BUCAL
36756;2013;4285;ATENCAO A SAUDE DAS PESSOAS QUE VIVEM E CONVIVEM COM DST/HIV/AIDS
36757;2014;4468;ATENCAO A SAUDE DAS COMUNIDADES INDIGENAS
36758;2015;1059;IMPLANTACAO DE HOSPITAIS REGIONAIS E ESTRATEGICOS
36759;2015;4002;GESTAO DA POLITICA HOSPITALAR - COMPLEXO DE REABILITACAO E CUIDADO AO IDOSO
36760;2013;4308;GESTAO DA POLITICA HOSPITALAR - FORTALECIMENTO E MELHORIA DA QUALIDADE DOS HOSPITAIS DO SISTEMA UNIC
36761;2015;4107;REDE DE ATENCAO PSICOSSOCIAL
36762;2013;4145;ATENCAO A SAUDE DE PACIENTES COM HIPERTENSAO E DIABETES
36763;2015;4192;ATENCAO A SAUDE DA POPULACAO IDOSA - MAIS VIDA
36764;2013;4208;VIVA VIDA - ATENCAO AS GESTANTES E CRIANCAS
36765;2016;4164;ASSISTENCIA AMBULATORIAL NA CAPITAL
36766;2013;4027;DESENVOLVIMENTO DE BANCOS  DE TECIDOS BIOLOGICOS
36767;2016;2071;ASSISTENCIA MEDICA E PSICOLOGICA DA POLICIA MILITAR
36768;2015;4225;DESENVOLVIMENTO DAS ACOES DA FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
36769;2013;2060;ASSISTENCIA MEDICA E PSICOLOGICA DA POLICIA MILITAR
36770;2014;2061;ASSISTENCIA ODONTOLOGICA DA POLICIA MILITAR
36771;2015;2061;ASSISTENCIA ODONTOLOGICA DA POLICIA MILITAR
36772;2016;4491;APOIO E FORTALECIMENTO A REDE DE URGENCIA E EMERGENCIA
36773;2014;4372;DESENVOLVIMENTO DO PROGRAMA DE SANGUE E HEMODERIVADOS
36774;2015;4279;GESTAO DO SISTEMA DE REGULACAO EM SAUDE
36775;2013;4326;ASSISTENCIA AMBULATORIAL
36776;2013;4329;COMPLEMENTACAO DO TETO FINANCEIRO DA ASSISTENCIA DE MEDIA E ALTA COMPLEXIDADE (MAC)
36777;2013;4023;GESTAO DOS COMPLEXOS HOSPITALARES
36778;2013;4029;MANUTENCAO DO HOSPITAL ESCOLA CLEMENTE DE FARIA
36779;2014;4292;CANAL MINAS SAUDE
36780;2013;4138;ATENDIMENTO AMBULATORIAL
36781;2014;4395;ASSISTENCIA ODONTOLOGICA AOS SEGURADOS MILITARES E SEUS DEPENDENTES
36782;2013;2054;ASSISTENCIA ODONTOLOGICA A BOMBEIROS MILITARES
36783;2015;4066;ASSISTENCIA ODONTOLOGICA
36784;2013;4081;ATENCAO AMBULATORIAL
36785;2014;4081;ATENCAO AMBULATORIAL
36786;2013;4539;ASSISTENCIA COMPLEMENTAR
36787;2015;4299;AQUISICAO, ARMAZENAMENTO E DISTRIBUICAO DE MEDICAMENTOS BASICOS
36788;2013;4420;PRODUCAO DE MEDICAMENTOS - FARMACIA DE MINAS
36789;2016;1096;CONSTRUCAO DO CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS - CETEBIO
36790;2014;4196;CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS - CETEBIO
36791;2015;1041;OTIMIZACAO, MANUTENCAO, CALIBRACAO, QUALIFICACAO E VALIDACAO DE EQUIPAMENTOS E SISTEMAS
36792;2015;4263;DESENVOLVIMENTO DAS ACOES DA FUNDACAO EZEQUIEL DIAS
36793;2014;2130;PROVIMENTO E GESTAO DO ENSINO FUNDAMENTAL - APOIO ADMINISTRATIVO
36794;2015;2130;PROVIMENTO E GESTAO DO ENSINO FUNDAMENTAL - APOIO ADMINISTRATIVO
36795;2015;4585;PROVIMENTO E GESTAO DO ENSINO FUNDAMENTAL
36796;2013;1093;TRAVESSIA EDUCACAO - ENSINO FUNDAMENTAL
36797;2016;2129;ORGANIZACAO ESCOLAR - ENSINO FUNDAMENTAL
36798;2014;4191;ATENDIMENTO AOS MUNICIPIOS
36799;2013;2031;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL - ESCOLA ESTADUAL ORDEM E PROGRESSO
36800;2016;4080;DESENVOLVIMENTO DO ENSINO MEDIO - ESCOLA ESTADUAL ORDEM E PROGRESSO
36801;2015;4586;PROVIMENTO E GESTAO DO ENSINO MEDIO
37551;2002;4569;FORMACAO ARTISTICO-CULTURAL
37552;2007;4063;GESTAO DO ACERVO DA SUPERINTENDENCIA DE BIBLIOTECAS PUBLICAS
37553;2006;4206;PRODUCAO, APRESENTACAO E CIRCULACAO DOS ESPETACULOS DOS CORPOS ARTISTICOS DA FCS
37554;2008;1294;ELABORACAO DE PROJETOS ESPECIAIS DE ADEQUACAO AMBIENTAL, TRANSITO, SEGURANCA E ILUMINACAO DA AREA DO
37555;2000;4174;PROMOCAO ARTISTICO CULTURAL
37556;2001;4147;CURSOS DE FORMACAO ARTISTICO       CULTURAL
37557;2001;4569;FORMACAO ARTISTICO-CULTURAL
37558;2001;4512;PRESERVACAO E RESTAURACAO DE BENS  CULTURAIS
37559;2007;1089;DESENVOLVIMENTO DE RECURSOS TECNICOS E TECNOLOGICOS
37560;2000;4337;ASSISTENCIA AO INDIVIDUO PRIVADO DE LIBERDADE
37561;1997;4360;HOTEL DA PREVIDENCIA
37562;1998;4232;COORDENACAO DA EXECUCAO DAS ACOES  DE SAUDE
37563;1999;4232;COORDENACAO DA EXECUCAO DAS ACOES  DE SAUDE
37564;1996;4055;ASSISTENCIA MEDICO-ODONTOLOGICA A  CRIANCA E AO ADOLESCENTE
37565;1995;4078;ATENCAO HOSPITALAR
37566;1996;1008;APOIO A CRIANCA E AO ADOLESCENTE EM SITUACAO DE RISCO
37567;1995;2264;PROG.A CARGO DA FUNDACAO ESTADUAL  DO BEM-ESTAR DO MENOR - FEBEM
37568;1995;4247;ACOLHIMENTO PROVISORIO, ESTUDOS    DE CASOS E TRIAGEM
37569;1996;4314;EDUCACAO PELO TRABALHO ATRAVES DE  ATIVIDADES PRODUTIVAS
37570;1995;4363;APOIO A CRIANCA E AO ADOLESCENTE
37571;1997;4907;ASSISTENCIA SOCIAL A CRIANCA E AO  ADOLESCENTE
37572;1996;2470;SISTEMA INTEGRADO DE INFORMACOES
37573;1996;4319;ASSISTENCIA PREVIDENCIARIA
37574;1995;4320;SERVICOS ASSISTENCIAIS
37575;1998;4320;SERVICOS ASSISTENCIAIS
37576;1999;4336;BENEFICIOS DA PREVIDENCIA
37577;1998;2054;PROVENTOS DE PENSIONISTAS
37578;1999;2054;PROVENTOS DE PENSIONISTAS
37579;1996;2352;PROVENTOS DE INATIVOS DO MAGISTERIO
37580;1996;2435;PROVENTOS DE INATIVOS MILITARES
37581;1999;4347;PROVENTOS DE INATIVOS PARLAMENTARES E DE OUTROS CIVIS E PENSIONISTAS
37582;1999;4450;COMPLEMENTACAO DE PENSAO
37583;1995;2065;CAPTACAO DE REC.P/O PROG.FORMACAO  DO PATRIM.DO SERVIDOR PUBLICO-PASEP
37584;1999;2065;CAPTACAO DE RECURSOS PARA FORMACAO DO PASEP
37585;2006;1507;APOIO AO DESENVOLVIMENTO MUNICIPAL.
37586;1998;1087;OBRAS DE COMPLEMENTACAO DE         SISTEMAS VIARIOS
37587;2008;1139;ENGENHARIA E ARQUITETURA PUBLICAS
37588;2009;1302;CONSTRUCAO, REFORMAS E MELHORIAS EM UNIDADES HABITACIONAIS
37589;2007;1015;FINANCIAMENTO HABITACIONAL AOS SERVIDORES DA SECRETARIA DA ASSEMBLEIA
37590;2008;1001;PROGRAMA LARES HABITACAO POPULAR
37591;2011;1022;PROGRAMA LARES GERAES SEGURANCA PUBLICA
37592;2009;4011;REGULARIZACAO FUNDIARIA E INTERVENCAO ESTRUTURAL EM VILAS E FAVELAS
37593;2008;4012;LOCACAO DE UNIDADES HABITACIONAIS PARA SERVIDORES DA AREA DE SEGURANCA PUBICA EM SITUACAO DE RISCO
37594;2010;4305;APOIO A ELABORACAO DE PLANOS LOCAIS DE HABITACAO DE INTERESSE SOCIAL (PLHIS)
37595;2007;1113;LARES GERAES- SEGURANCA PUBLICA
37596;2007;1644;CONSTRUCAO OU MELHORIA DE UNIDADES HABITACIONAIS  E PRODUCAO DE LOTES URBANIZADOS NA ZONA URBANA
37597;2010;7734;PROGRAMACAO A CARGO DA COMPANHIA DE HABITACAO DO ESTADO DE MINAS GERAIS - COHAB
37598;2009;4084;FINANCIAMENTO HABITACIONAL AOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA
37599;2003;7432;PROGRAMACAO A CARGO DA COMPANHIA DE HABITACAO DO ESTADO DE MINAS GERAIS - COHAB
37600;2000;1304;PROGRAMA DE HABITACOES POPULARES - PROHAB
37601;2000;1086;SANEAMENTO BASICO
37602;2001;6011;MANUTENCAO E ADEQUACAO DA          INFRA-ESTRUTURA OPERACIONAL
37603;2001;1060;PROGRAMA DE DESENVOLVIMENTO        INSTITUCIONAL- SOMMA INSTITUCIONAL
37604;2012;1098;SANEAMENTO DE MINAS
37605;2005;7737;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
37606;2011;1375;CONSTRUCAO DE RESERVATORIOS
37607;2006;1616;DESENVOLVIMENTO DO SISTEMA ESTADUAL DE INFORMACOES DE SANEAMENTO
37608;2004;1932;TRATAMENTO DE EFLUENTES E RESIDUOS URBANOS
37609;2004;1850;SANEAMENTO BASICO - ESGOTAMENTO SANITARIO
37610;2008;7737;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
37611;2010;7737;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
37612;2003;7151;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
37613;2000;1606;GERENCIAMENTO DO PROG.SANEAM.AMB.  BAC.DOS RIB.ARRUDAS E ONCA-PROSAM
37614;2000;1192;CONTRIBUICAO AO FUNDO FUNDEURB
37615;2010;2042;INOVACAO DA GESTAO ADMINISTRATIVA
37616;2010;4044;MONITORAMENTO DA QUALIDADE DA AGUA
37617;2006;1030;APOIO AS ACOES DE RECUPERACAO E REVITALIZACAO NOS MUNICIPIOS DA BACIA HIDROGRAFICA DO RIO SAO FRANCI
37618;2010;4174;DESENVOLVIMENTO ENERGETICO, PRODUCAO MAIS LIMPA E MUDANCAS CLIMATICAS
37619;2011;1400;MELHORIA DA QUALIDADE E QUANTIDADE DE RECURSOS HIDRICOS
37620;2000;4772;GESTAO AMBIENTAL INTEGRADA
37621;2001;4166;LICENCIAMENTO E FISCALIZACAO       AMBIENTAL
37622;2001;4073;CONTROLE DAS AGUAS
37623;2000;1195;APOIO FINANCEIRO P/IMPLANTACAO E   RECUPERACAO DE FLORESTAS
37624;2011;4620;ESTRUTURACAO DOS PARQUES ESTADUAIS E DOS ATRATIVOS NATURAIS
37625;2012;4620;ESTRUTURACAO DOS PARQUES ESTADUAIS E DOS ATRATIVOS NATURAIS
37626;2008;4621;PRESERVACAO DE MANANCIAIS E CONTROLE DE AGUA
37627;2008;4565;EXCELENCIA NA PESQUISA TECNOLOGICA
37628;2009;4565;EXCELENCIA NA PESQUISA TECNOLOGICA
37629;2006;4721;CAPACITACAO DE RECURSOS HUMANOS
37630;2004;1151;RECUPERACAO DA INFRAESTRUTURA DO CETEC
37631;2004;1198;LEVANTAMENTO CARTOGRAFICO E GEOAMBIENTAL DA AREA DE ABRANGENCIA DO IDENE
